FY,Month (abbv),Component,Region,Land Filter,Area of Responsibility,Drug Type,Count of Event,Sum Qty (lbs)
2021,DEC,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Other Drugs**,27,17.9838562830308
2021,DEC,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Cocaine,26,664.2202551761288
2021,DEC,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Fentanyl,49,553.7248781088956
2021,DEC,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Heroin,25,166.0048204445224
2021,DEC,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Lsd,1,0.000220462262
2021,DEC,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Marijuana,96,4.0102967306848
2021,DEC,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Methamphetamine,146,6745.869948019667
2021,DEC,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Other Drugs**,37,28.4843635909598
2021,DEC,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Cocaine,6,87.74589829767939
2021,DEC,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Fentanyl,30,156.1557791208034
2021,DEC,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Heroin,6,62.156909686018
2021,DEC,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Ketamine,1,0.07054792384
2021,DEC,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Marijuana,21,38.1571894286622
2021,DEC,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Methamphetamine,28,1257.4151534376704
2021,DEC,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Other Drugs**,14,13.5018364503446
2021,DEC,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Cocaine,1,0.1015890103296
2021,DEC,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Marijuana,1,0.026235009178
2021,DEC,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Methamphetamine,1,4.0124131684
2021,DEC,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Cocaine,1,0.001763698096
2021,DEC,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Fentanyl,2,13.679903819362
2021,DEC,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Ketamine,1,2.2928075248
2021,DEC,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Methamphetamine,6,130.2297698492226
2021,DEC,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Fentanyl,1,7.6279942652
2021,DEC,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Marijuana,3,0.551376117262
2021,DEC,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Other Drugs**,1,0.0220462262
2021,DEC,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Cocaine,6,254.7442
2021,DEC,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Ecstasy,1,0.0011
2021,DEC,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Marijuana,3,20.8466
2021,DEC,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Other Drugs**,2,0.0112
2021,DEC,U.S. Border Patrol,Coastal/Interior,Other,RAMEY SECTOR,Other Drugs**,2,2.8111
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,BUFFALO SECTOR,Marijuana,1,0.0055
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Other Drugs**,1,0.0336
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Fentanyl,1,0.377
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Heroin,1,0.0011
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Marijuana,2,0.0727
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Methamphetamine,1,1.0121
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Other Drugs**,1,0.0412
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Marijuana,3,1.0695
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Methamphetamine,1,0.0
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Other Drugs**,2,0.0436999999999999
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Cocaine,1,0.0419
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Heroin,2,0.0402
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Marijuana,3,50.0444
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Methamphetamine,1,0.0027
2021,DEC,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Other Drugs**,1,0.0015
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Cocaine,1,0.183
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Heroin,1,0.0794
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Marijuana,27,1824.9559
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Methamphetamine,2,0.0617999999999999
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Other Drugs**,4,10.1613
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Cocaine,3,0.9816
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Heroin,1,0.0019
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Marijuana,13,0.1666
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Methamphetamine,7,7.0038
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Other Drugs**,2,0.0131
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Cocaine,3,14.9314
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Fentanyl,1,2.27
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Marijuana,4,6.202
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Methamphetamine,13,575.8211
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Other Drugs**,1,0.6755
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Cocaine,6,21.6499
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Heroin,2,0.0061
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Marijuana,26,744.8568
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Methamphetamine,19,40.6416
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Other Drugs**,17,3.6113
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Cocaine,2,16.230999999999998
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Heroin,1,0.0044
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Marijuana,14,1168.1384
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Methamphetamine,2,0.0287
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Other Drugs**,4,0.0592
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Cocaine,2,1.5696
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Marijuana,54,5985.3218
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Methamphetamine,8,348.3624
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Other Drugs**,5,0.6491
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Cocaine,2,14.663200000000002
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Fentanyl,1,2.5
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Heroin,3,42.9489
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Marijuana,4,0.8855
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Methamphetamine,8,83.1286
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Cocaine,1,0.0205
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Fentanyl,3,18.9578
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Heroin,1,0.0054
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Marijuana,52,2135.0676
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Methamphetamine,12,101.5776
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Other Drugs**,5,0.3386
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Cocaine,3,10.1903
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Fentanyl,5,17.2821
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Heroin,2,0.0113
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Marijuana,36,261.1419
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Methamphetamine,13,58.1086
2021,DEC,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Other Drugs**,5,0.0638
2021,FEB,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Khat (Catha Edulis),5,1097.90206476
2021,FEB,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Marijuana,6,4.2164068994286
2021,FEB,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Other Drugs**,1,3.5019107545128
2021,FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Cocaine,3,6.9235732456576
2021,FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ecstasy,4,0.992521103524
2021,FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Heroin,1,11.5522225288
2021,FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ketamine,3,5.4136713056720005
2021,FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Khat (Catha Edulis),3,35.053499658
2021,FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Marijuana,23,13.7069765851356
2021,FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Methamphetamine,3,3.4366098325084
2021,FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Other Drugs**,44,20.114866553749
2021,FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Cocaine,39,216.7831216330654
2021,FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ecstasy,27,51.8045750643792
2021,FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Fentanyl,3,1.572557314846
2021,FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Heroin,1,0.006834330122
2021,FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ketamine,27,102.7390958117754
2021,FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Khat (Catha Edulis),14,400.177365963588
2021,FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Lsd,3,0.0050926782522
2021,FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Marijuana,127,443.7291126198068
2021,FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Methamphetamine,15,279.89227396734003
2021,FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Other Drugs**,966,1466.55070375667
2021,FEB,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Cocaine,2,0.011243575362
2021,FEB,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ecstasy,1,0.01653466965
2021,FEB,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ketamine,1,2.6675933702
2021,FEB,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Marijuana,26,126.321348729808
2021,FEB,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Methamphetamine,1,2.1825763938
2021,FEB,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Other Drugs**,32,280.29351528418
2021,FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Cocaine,5,2.6417772393198
2021,FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ecstasy,6,0.279325685954
2021,FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ketamine,8,110.0547611904
2021,FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Marijuana,45,1654.346036223499
2021,FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Methamphetamine,6,9.769344216006
2021,FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Other Drugs**,117,770.2799535781483
2021,FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Cocaine,68,622.948308771252
2021,FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ecstasy,3,3.32236628834
2021,FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Heroin,1,0.006172943336
2021,FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ketamine,7,60.8758255277622
2021,FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Lsd,4,0.0079807338844
2021,FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Marijuana,38,103.6741644498222
2021,FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Other Drugs**,836,948.2609013888442
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Cocaine,7,237.419645991159
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ecstasy,3,36.927428885
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Fentanyl,2,4.308273524004
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Heroin,3,25.29363531926
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ketamine,12,183.314370853
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Marijuana,24,90.378063382376
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Methamphetamine,13,198.44138896013
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Other Drugs**,52,104.063258296026
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Cocaine,66,73.038265551552
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ecstasy,189,13.39749166174
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Fentanyl,2,0.38360433588
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Heroin,143,8.10639737374
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ketamine,29,3.20552128948
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Khat (Catha Edulis),15,18080.2644302034
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Lsd,150,0.54233716452
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Marijuana,17,9.809247885428
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Methamphetamine,29,1.41757234466
2021,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Other Drugs**,1568,943.367278513004
2021,FEB,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Marijuana,6,1.0564551595040002
2021,FEB,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Other Drugs**,1,0.0464293523772
2021,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Cocaine,4,43.8569325655054
2021,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Ecstasy,15,2.5110872104062
2021,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Fentanyl,1,0.00110231131
2021,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Ketamine,1,6.75496370768
2021,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Khat (Catha Edulis),1,594.14579609
2021,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Lsd,1,0.0026896395964
2021,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Marijuana,90,198.9125829527026
2021,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Methamphetamine,12,17.289532435088
2021,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Other Drugs**,198,321.3960364407098
2021,FEB,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Cocaine,27,3381.860256409546
2021,FEB,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Ecstasy,2,0.015652820602
2021,FEB,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Marijuana,73,155.748320768175
2021,FEB,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Other Drugs**,6,2.3774870796342
2021,FEB,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Marijuana,4,0.9202535740404
2021,FEB,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Methamphetamine,1,0.00220462262
2021,FEB,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Other Drugs**,9,0.527125268442
2021,FEB,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Cocaine,1,0.003747858454
2021,FEB,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Lsd,1,0.0001543235834
2021,FEB,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Marijuana,9,1.435980943537
2021,FEB,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Other Drugs**,2,0.0131615970413999
2021,FEB,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Cocaine,1,0.011684499886
2021,FEB,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Ecstasy,4,17.238605652566
2021,FEB,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Marijuana,13,4954.050589774215
2021,FEB,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Methamphetamine,2,0.074295782294
2021,FEB,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Other Drugs**,17,4.5556101357418
2021,FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Cocaine,2,0.001212542441
2021,FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Ecstasy,1,0.0207454988542
2021,FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Marijuana,32,4.7640572044628
2021,FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Methamphetamine,2,0.0298505902748
2021,FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Other Drugs**,8,1.5089759984851998
2021,FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Marijuana,9,7.738754505628799
2021,FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Other Drugs**,2,0.8154458146856001
2021,FEB,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Cocaine,1,22.3989658192
2021,FEB,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Marijuana,6,0.79586876582
2021,FEB,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Other Drugs**,3,14.704171488614
2021,FEB,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Marijuana,2,0.293655732984
2021,FEB,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Lsd,6,0.0928807509805999
2021,FEB,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Marijuana,12,12.1434582230316
2021,FEB,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Other Drugs**,11,2.8276269261858
2021,FEB,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Other Drugs**,2,2.63672865352
2021,FEB,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Marijuana,27,3.8661805500154
